id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
14493,146876,Puyo Puyo,NULL,1991-10-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73694,45751,Pyramid Magic,NULL,1991-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125063,4374,Pyramid Magic II,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73680,45750,Pyramid Magic III,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85513,4428,Pyramid Magic Special,NULL,1991-04-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150474,11690,Qbasic Gorillas,NULL,1991-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
72920,8446,QuackShot: Starring Donald Duck,"While Donald is flipping through some books in Uncle Scrooge's library, a treasure map from King Garuzia, the old-time ruler of the Great Duck kingdom, falls out. It leads to the king's most prized possession. Donald thinks this is his path to riches. Unfortunately, Pete overhears and pursues Donald throughout the game hoping to steal the treasure.

Donald, using a partial map from the library, travels to a variety of places around the world seeking clues to find the treasure, including Duckburg and Mexico. After defeating Count Dracula in Transylvania, Donald receives a more complete map pointing to the Maharajah in India, Egypt, a haunted Viking ship, and finally the South Pole, where Donald finds an ancient Viking diary said to reveal the location of the treasure. However, upon finding the diary, Pete shows up, holding Donald's nephews hostage in exchange for the diary. After giving Pete the diary, Donald travels to Pete's hideout to defeat Pete and get the diary back. The diary reveals that if the map is dipped in water, it will reveal the location of the Great Duck Treasure.",1991-12-01 00:00:00.000,5,NULL,NULL,NULL,78.1846,29
73645,46212,Quad Challenge,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104313,15351,Quadrel,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137324,48218,Quattro Adventure,"BOOMERANG KID: Amazing gameplay starring the Boomerang Kid and a host of weird creatures - snapping alligators, cute koalas, knights in armor, Toby the dog, plus castles, secret switches, crumbling platforms, hidden caves and world warps. The fun never stops!

SUPER ROBIN HOOD: Adventure through Nottingham castle conquering troll guards, patrolling dwarves, vampire bats, fanged spiders, fire breathing gargoyles, spiked cannonballs and more. Discover keys, secret passages, dungeons, torture chambers and collect stolen treasures including chests, crowns, diamonds, shields, goblets and rubies. All the action of the famous legend successfully captured in this amazing game.

TREASURE ISLAND DIZZY: Dizzy's cartoon adventure on Treasure Island. Explore the mysterious island's treehouse, village, fabulous gold mines and dragon's lairs. Find secret treasure maps, encounter strange magicians, wizards, trolls, pirates and many other weird and wonderful creatures.

LINUS SPACEHEAD: ""Planet Earth!? I hope the natives are friendly!"" thought Linus Spacehead as his spacecar spiralled out of control toward the strange planet - and what a strange place ""Planet Earth"" turns out to be! Weird and wonderful ""aliens,"" frantic platform action and some of the zaniest gameplay ever seen takes Linus through an escape plan that is out of this world!",1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152123,48216,Quattro Sports,"BASEBALL PROS: The ultimate baseball simulation that has everything. Features include base stealing, overhead view during plays and time outs, fast balls, curve balls and even bean balls. Every player has his own unique stats so you can choose the best hitters and pitchers at those crucial moments!
SOCCER SIMULATOR: This simulation covers every aspect of the game including passing, shooting, throw-ins, penalties and fouls. Fast-paced non-stop excitement right from the first whistle!
PRO TENNIS: Grass, clay and gravel courts, full 3D movement, 3 skill levels. Every kind of shot from the real game is available in this simulation - smashes, lobs, volleys, passing shots and many more!
BMX SIMULATOR: Against-the-clock bike racing at its best. 15 all-action circuits across three different terrains - dirt biking, desert racing and quarry racing. The burns, bumps and ramps really work - get pedalling!",1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65603,171539,Quick Majik Adventure,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62374,64010,Quiz Daisousa Sen,NULL,1991-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44620,75510,Quiz Daisousa Sen: The Last Count Down,NULL,1991-01-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15794,75511,Quiz Meitantei Neo & Geo: Quiz Daisousasen Part 2,NULL,1991-01-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136309,60835,Quiz Tonosama no Yabou,NULL,1991-01-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5634,93414,R.B.I. Baseball 3,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173898,217831,Racing,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146134,40393,Racing Beat,NULL,1991-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146111,49067,Racing Damashii,NULL,1991-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166095,39570,Rad Mobile,NULL,1991-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112930,48212,Rad Racket: Deluxe Tennis II,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90676,39569,Rad Rally,NULL,1991-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184042,48686,Radia Senki: Reimmeihen,NULL,1991-12-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26851,124326,Rail Chase,NULL,1991-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69033,194446,Rainbow Islands: Bubble Bobble 2,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31098,41406,Rance III: Leazas Kanraku,"For centuries, the nations of Leazas and Helman have had a fierce rivalry, clashing time and time again with no clear victor ever in sight. In the year LP0002, Patton Helman, prince of the Helman Republic, sought to end this eternal conflict once and for all and conquer Leazas in a reckless bid to win his father's approval.

Allying himself with the enigmatic Dark Lord Noce, Patton succeeds in overrunning the Leazas capital city in a single night with the forces of the Helman 3rd Army and a large swarm of monsters, placing the prosperous nation under enemy occupation. His ego swelled by his early victory, Patton orders his troops to begin entering the neighboring territories of the Free Cities Alliance, planning to make his achievement even greater in the process.

Unbeknownst to Patton, Noce possesses an agenda of his own that goes far beyond mere conquest. Deep within the lowest recesses of Leazas Castle, a terrifying power lies dormant. Sealed by the legendary Dark Sword Chaos, Noce intends to unleash this power onto the world, plunging it into an age of unimaginable despair and torment.

Anticipating Noce's intentions, Princess Lia Parapara Leazas orders her personal ninja Kentou Kanami to flee from Leazas with the royal family's treasured Holy Shield, one of the three items needed to gain entry into the chamber where Chaos resides, and seek out the man that she entrusted with the other two. The fate of her country and the entire Continent hanging in the balance, Lia places all of her faith into this man.

An outrageous man in possession of abilities that go far beyond all others.

A conceited man who thinks only of himself at all times.

A carefree man who always charges blindly forward without ever considering the consequences of his actions.

The man called Rance.

Thus, the curtain rises on this man's greatest adventure yet.",1991-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118884,72691,Ranma ½: Toraware no Hanayome,NULL,1991-12-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
164442,46069,Ransei no Hasha,NULL,1991-12-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179856,78811,Rattler Race,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15545,64909,Ray-Thunder,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102425,12741,Realms,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114991,145509,Rent-A-Hero,"Taro Yamada lives in the town of Corja in Japan with his mother, eccentric father and younger sister Alyssa; the family moved there after his father changed jobs. He received his Combat Armor by accident during their house-warming party, when he ordered pizza from 'Sensational Cafeteria' or SECA and instead received the Rent-A-Hero suit. After realizing the suit gave him incredible strength and that he is required to pay for the armor, Taro decides to become a hero for hire, performing various heroic tasks and odd-jobs for the townspeople of Corja.",1991-09-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35541,69637,Rescate En El Golfo,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103132,73509,Rescue Rover,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142450,126319,Revelation,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115562,40186,Rezon,NULL,1991-02-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128920,127322,Richard Scarry’s Best Neighborhood Disc Ever,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46257,125775,Riddle Wired,NULL,1991-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32885,40423,Rim Rockin' Basketball,NULL,1991-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53268,7224,Rings Of Power,NULL,1991-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
119473,39851,Riot City,NULL,1991-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125376,142367,Riptoff,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178237,3249,Road Rash,NULL,1991-09-30 00:00:00.000,15,1,65.0000,2,74.0565,48
143577,39946,Road Riot 4WD,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183142,41998,Road Spirits,NULL,1991-03-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56754,217733,Robin Hood,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165401,48088,Robin Hood: Prince of Thieves,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,40.1746,4
184134,46786,Robo Army,NULL,1991-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68687,72649,Robocco Wars,NULL,1991-08-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147086,144145,RoboCop 2,NULL,1991-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51162,59927,RoboMaze: The Basement,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96743,73231,RoboSport,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124296,4491,Robot Battler,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58705,12750,Robozone,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191687,48086,Rockin' Kats,NULL,1991-05-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85015,56881,Rodent's Revenge,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
74074,41128,Rodland,NULL,1991-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183858,48710,Roger Clemens' MVP Baseball,NULL,1991-11-01 00:00:00.000,1,NULL,NULL,NULL,43.0000,2
133415,40260,Rohga: Armor Force,NULL,1991-06-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124082,49023,Rolan's Curse,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,56.0000,1
153741,12752,Rolling Ronny,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176824,18401,Rolling Thunder 2,NULL,1991-11-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
9508,42466,RPM Racing,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142595,210583,R-Type Complete CD,NULL,1991-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81686,12926,Rugby: The World Cup,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117361,14421,Rules of Engagement,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56917,41667,Rune Master III: War Among Three Kingdoms,NULL,1991-06-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63506,19511,Running Battle,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76259,39692,S.T.G: Strike Gunner,NULL,1991-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135434,145878,Sagaia,"Darius II takes place sometime after the first Darius game. The colonized planet Darius is recuperating from its invasion from the alien Belser Army thanks to that game's heroes Proco and Tiat. Darius' inhabitants have since situated themselves on the planet Olga while Darius' societies, architecture and attacked areas were being repaired. The space flight Headquarters established on Olga picks up an SOS signal coming from Earth, where the first colonists originated before colonizing Darius. The signal included the description of alien ships similar to those of the Belser Army. Suspecting that these might be their remaining Earthling ancestors, the people of Darius sends both Proco Jr. and Tiat Young to help them.",1991-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111377,46199,Saint Sword,NULL,1991-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127059,48303,Saiyuki World 2: Tenjokai no Majin,NULL,1991-01-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64998,45610,Sangokushi Retsuden: Ransei no Eiyuu-tachi,NULL,1991-05-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85507,13078,Scooby-Doo and Scrappy-Doo,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161060,14431,Scorched Earth,NULL,1991-12-31 00:00:00.000,2,NULL,NULL,NULL,79.3088,14
184274,65379,SD Gundam Gaiden: Knight Gundam Monogatari - Ooinaru Isan,"Sudha Doaka World is a different world, a different time, a world where humans and MS people live together.

One day, in this peaceful world, an evil person with powerful forces appeared.
He calls himself Satan Gundam and declares that he will destroy humans and create a world of only MS.

Satan Gundam's power reached the distant frontier kingdoms.
The king chose a knight with the name of a legendary hero and ordered him to protect the country from Satan Gundam.

His name is Knight Gundam. Now begins his long journey...",1991-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185985,48854,SD Gundam Gaiden: Knight Gundam Monogatari 2 - Hikari no Knight,"Knight Gundam and other heroes defeated the Black Dragon, and there was a brief moment of peace. However, after learning of the true ruler's existence, Knight Gundam departed once again. The other hero who fought with him also set out on a journey of training...",1991-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43748,40410,SD Gundam: Psycho Salamander no Kyoui,NULL,1991-06-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85842,48382,SD Keiji: Blader,NULL,1991-08-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187264,12760,Secret of the Silver Blades,"375 years ago, twin brothers Oswulf and Eldamar built a castle in a large valley in the Dragonspine Mountains and the town of Verdigris was founded below the castle. The town prospered under the guidance of the brothers. Oswulf was a paladin and Eldamar was a mage. As Eldamar became older, his obsession for immortality grew and he began studying how to become a lich. Oswulf tried to stop his brother, but failed. Eldamar became a lich known as the Dreadlord.

A horrified Oswulf could not bear to kill his own brother. He sought the help of a band of adventurers known as the Silver Blades to help contain the Dreadlord. The Dreadlord was certain that these adventurers were called upon to slay him and he began gathering armies of evil creatures to aid him. The town was overrun by monsters and the inhabitants abandoned it. With the help of the Silver Blades, they succeeded in driving the monsters out of the town and back to the castle. Oswulf was still determined not to kill his own brother, however. The Silver Blades set out to research a spell and when cast, it encased the entire valley in a glacier. Everything inside became frozen, but was still alive. Oswulf sacrificed himself so his spirit could guard the castle.

A few of the Dreadlord's followers were beyond the glacier's effects and began attempts to get through the ice, but failed. 15 years ago, they formed a group known as the Black Circle and succeeded in breaking the spell. The glacier began to melt. As the ice melted, many miners noticed the old mines of Verdigris were once again accessible and founded the town of New Verdigris. The mines contained vast amounts of gems. As the miners descended to the lower levels, monsters that had been frozen for over 300 years began to emerge and once again took over the mines.

In desperation, the miners took all their gems to the Well of Knowledge, which is said to grant wishes and provide information for those who dropped treasure into it. The party was then summoned to the town of New Verdigris by the Well of Knowledge at the wish of the townspeople. They need the party to protect them from the monsters and so begins the story of the Secret of the Silver Blades.",1991-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
54619,48200,Secret Scout in the Temple of Demise,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125373,204,Secret Weapons of the Luftwaffe,NULL,1991-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69521,19490,Sega Chess,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63861,79600,Sega Game Pack 4 in 1,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109957,37617,Seirei Senshi Spriggan,NULL,1991-07-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49319,38602,Sel Feena,NULL,1991-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178976,5433,Sengoku,NULL,1991-01-12 00:00:00.000,1,NULL,71.0000,0,60.4483,12
135582,168540,Sesame Street ABC & 123,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131638,142435,Seymour - Take One!,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102349,18572,Seymour Goes To Hollywood,"Seymour has been given the starring role in a Hollywood film and duly arrives at the film studio to begin work. It transpires that the studio's boss, Dirk E. Findlemeyer the second, has taken a vacation to Miami. Findlemeyer has taken the key to his safe with him, which prevents filming from commencing because the safe contains the film scripts. Seymour must blow the safe with dynamite to access the scripts and then collect 16 Academy Awards from around the game and award one to each of the actors. Only then can filming commence.",1991-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27349,48397,Shadow Brain,NULL,1991-04-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135013,10217,Shadow Dancer: The Secret of Shinobi,NULL,1991-01-01 00:00:00.000,1,NULL,NULL,NULL,71.2138,15
22277,171244,Shadow Keep,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19443,80089,Shadow Knights,NULL,1991-01-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
129356,12764,Shadow Sorcerer,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
116731,222763,Shangrlia,"Tooru has always been a rather ordinary young man living in modern-day Japan. One day he was taking a stroll with his girlfriend and the two followed a strange cat to a mysterious castle. There, they met an old man who said he was Fermata, the court magician of the Kingdom of Nyuckel located in a parallel dimension where magic dominates over technology. A great war is taking place there. Erion, prince of Nyuckel, was cursed, and his soul transmigrated into Tooru's body. Taking the role of the prince, Tooru must command ten female officers and their armies and repel the invaders.",1991-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157222,48648,Shatterhand,NULL,1991-12-01 00:00:00.000,1,NULL,NULL,NULL,79.1583,13
116983,73685,Sherlock Holmes Consulting Detective: Volume III,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175318,5435,Sherlock Holmes: Consulting Detective,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101434,46308,Shikinjoh,NULL,1991-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
